City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Stony Point CDP,New York,12920,2374,New York-Newark-Jersey City,19124359,81,33,48,50,116,200,30,N/A,N/A,N/A,8,21,41,N/A,$96042,N/A,N/A,N/A,$373200,N/A,N/A,49,79.10%,7%,17%,2%,64,31 mins,3.70%,N/A,8.50%,Rockland County,51.30%,45.10%,N/A,N/A,N/A,19.40%,N/A,Eastern Standard Time,87,3.8,43.80%,48,N/A,43,N/A,N/A,N/A,1,N/A
Suffern,New York,10984,5238,New York-Newark-Jersey City,19124359,81,34,47,50,115,200,26,60.2,40.8,7,8,12,42,43.04%,$80733,5%,$1631,916,$458000,1948,$235,47,66.80%,7%,16%,2%,55,32 mins,3.70%,N/A,2.60%,Rockland County,51.30%,45.10%,6.37%,6.42%,74.46%,19.60%,20.6%,Eastern Standard Time,87,3.8,48.10%,82,N/A,52,24.5%,2.79,23,1,59
Syosset,New York,19669,3954,New York-Newark-Jersey City,19124359,83,38,45,46,124,170,25,61.6,42.5,11,7,18,43,66.25%,$140915,2.3%,N/A,N/A,$998000,2304,$433,60,87.80%,7%,22%,20%,56,38 mins,3.50%,N/A,4.00%,Nassau County,51.30%,45.10%,30.76%,N/A,64.80%,4.80%,24.5%,Eastern Standard Time,87,3.6,35.30%,44,N/A,42,23.0%,0.52,29,1,21
Tappan,New York,7049,2557,New York-Newark-Jersey City,19124359,82,35,47,49,121,200,27,60.2,40.8,7,7,18,45,51.49%,$130250,3.1%,N/A,N/A,$497000,N/A,N/A,50,94.40%,6%,17%,2%,56,31 mins,3.70%,N/A,14.10%,Rockland County,51.30%,45.10%,13.24%,3.02%,79.85%,8.50%,19.4%,Eastern Standard Time,87,3.8,42.80%,56,N/A,N/A,24.3%,1.52,26,1,49
Tarrytown,New York,11534,3942,New York-Newark-Jersey City,19124359,81,34,47,50,120,200,30,60.6,41.1,7,8,13,40,58.88%,$91906,2.9%,$2316,851,$691400,N/A,N/A,64,58.20%,5%,18%,10%,54,32 mins,3.90%,N/A,3.00%,Westchester County,64.90%,31.20%,8.23%,5.84%,74.03%,28.40%,22.8%,Eastern Standard Time,87,3.6,47.80%,87,N/A,25,23.3%,1.77,25,1,50
Terryville,New York,12379,3835,New York-Newark-Jersey City,19124359,83,40,43,47,111,208,28,61.6,42.3,11,8,21,42,32.48%,$90474,6.7%,$2702,1170,$376900,N/A,N/A,44,73.80%,7%,19%,10%,70,34 mins,3.80%,N/A,3.70%,Suffolk County,44.60%,51.50%,2.99%,3.59%,86.19%,18.90%,15.7%,Eastern Standard Time,87,3.7,40.10%,59,N/A,N/A,23.8%,0.00,31,1,4
The Bronx,New York,1455846,34584,New York-Newark-Jersey City,19124359,85,39,46,48,122,200,26,N/A,N/A,N/A,43,34,33,N/A,$34284,N/A,N/A,N/A,$420400,N/A,N/A,67,18.70%,7%,14%,8%,24,44 mins,6.10%,N/A,6.60%,Bronx County,88.50%,9.50%,N/A,N/A,N/A,55.70%,N/A,Eastern Standard Time,87,3.7,63.50%,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
Thiells,New York,5511,2989,New York-Newark-Jersey City,19124359,82,33,49,50,117,200,30,60.2,40.8,7,7,18,43,42.69%,$110152,0.8%,N/A,N/A,$389200,N/A,N/A,44,91.10%,8%,13%,2%,66,32 mins,3.70%,N/A,7.90%,Rockland County,51.30%,45.10%,10.60%,13.98%,66.34%,23.10%,15.9%,Eastern Standard Time,87,3.8,46.30%,8,N/A,N/A,24.6%,1.93,25,1,56
Thomaston,New York,2735,6770,New York-Newark-Jersey City,19124359,85,39,46,47,117,168,24,61.6,42.5,11,6,15,45,68.09%,$112500,7.3%,$2202,649,$969500,N/A,N/A,66,78.20%,7%,23%,15%,38,41 mins,3.50%,N/A,4.60%,Nassau County,51.30%,45.10%,36.02%,1.18%,61.28%,3.10%,29.2%,Eastern Standard Time,87,3.6,37.20%,71,N/A,N/A,21.0%,3.83,29,1,29
Thornwood,New York,3956,3583,New York-Newark-Jersey City,19124359,81,34,47,50,119,200,30,60.6,41.1,7,7,18,41,52.31%,$122143,1.6%,N/A,N/A,$629300,N/A,N/A,63,75.00%,3%,16%,7%,55,28 mins,3.90%,N/A,7.70%,Westchester County,64.90%,31.20%,4.59%,3.89%,85.79%,15.10%,14.8%,Eastern Standard Time,87,3.6,39.80%,81,N/A,34,23.3%,4.81,25,1,42
Titusville,New York,569,823,New York-Newark-Jersey City,19124359,84,35,49,47,125,167,41,58.6,38.9,N/A,5,14,56,N/A,$108077,4.2%,$1674,861,$239000,N/A,N/A,57,78.80%,7%,17%,2%,70,28 mins,3.60%,N/A,19.00%,Dutchess County,47.50%,47.20%,N/A,N/A,100.00%,27.40%,1.8%,Eastern Standard Time,87,3.6,35.30%,35,N/A,10,17.2%,21.83,21,1,8
Tivoli,New York,1018,660,New York-Newark-Jersey City,19124359,84,34,50,46,121,165,47,58.6,38.9,14,7,19,31,59.45%,$45000,2.5%,N/A,N/A,$218000,N/A,N/A,55,42.40%,7%,16%,1%,77,27 mins,3.60%,N/A,2.40%,Dutchess County,47.50%,47.20%,3.56%,N/A,95.26%,5.80%,8.8%,Eastern Standard Time,87,3.6,62.40%,34,N/A,40,22.7%,0.00,16,1,0
Tuckahoe,New York,1068,258,New York-Newark-Jersey City,19124359,81,38,43,48,113,230,29,61.6,42.3,9,6,15,50,47.99%,$87727,14.1%,$3887,964,$825300,N/A,N/A,48,40.60%,6%,21%,9%,88,32 mins,3.80%,N/A,-24.20%,Suffolk County,44.60%,51.50%,3.95%,3.95%,79.31%,22.20%,9%,Eastern Standard Time,87,3.8,30.80%,86,N/A,50,23.1%,0.00,40,0,2
Tuxedo,New York,3552,75,New York-Newark-Jersey City,19124359,84,36,48,50,116,192,37,N/A,N/A,7,7,5,47,55.38%,$94769,N/A,N/A,N/A,$409300,N/A,N/A,52,69.10%,9%,21%,4%,77,40 mins,3.90%,N/A,-1.20%,Orange County,44.90%,50.40%,N/A,5.83%,86.36%,9.00%,N/A,Eastern Standard Time,87,3.6,46.10%,2,N/A,1,N/A,0.00,23,1,50
Union Vale,New York,4833,129,New York-Newark-Jersey City,19124359,83,34,49,48,128,167,45,N/A,N/A,N/A,7,19,47,43.09%,$84457,N/A,N/A,N/A,$304500,N/A,N/A,38,72.30%,7%,14%,0%,79,35 mins,3.60%,N/A,0.00%,Dutchess County,47.50%,47.20%,1.86%,3.31%,90.88%,3.90%,N/A,Eastern Standard Time,87,3.6,34.90%,0,N/A,32,N/A,0.00,23,1,7
Uniondale,New York,31597,5534,New York-Newark-Jersey City,19124359,83,39,44,46,125,169,23,61.4,42.2,11,16,31,32,27.19%,$71953,8%,$2895,829,$382800,N/A,N/A,62,66.20%,7%,34%,10%,47,30 mins,3.50%,N/A,29.00%,Nassau County,51.30%,45.10%,2.78%,36.25%,41.73%,35.40%,36.3%,Eastern Standard Time,87,3.6,60.30%,63,N/A,52,29.0%,7.35,32,1,19
Unionville,New York,592,1935,New York-Newark-Jersey City,19124359,83,34,49,46,124,195,41,59.2,39.7,6,8,20,42,26.09%,$66667,4.6%,N/A,N/A,$206100,N/A,N/A,78,60.30%,10%,18%,1%,80,33 mins,3.90%,N/A,54.60%,Orange County,44.90%,50.40%,N/A,1.91%,84.35%,29.10%,11%,Eastern Standard Time,87,3.6,55.30%,0,N/A,N/A,18.0%,0.00,22,1,31
University Gardens,New York,4208,8000,New York-Newark-Jersey City,19124359,85,39,46,47,117,171,24,61.6,42.5,11,8,21,45,59.71%,$121100,4.4%,$2202,649,$767500,N/A,N/A,70,73.80%,7%,24%,17%,38,43 mins,3.50%,N/A,5.50%,Nassau County,51.30%,45.10%,42.25%,1.03%,50.33%,4.80%,33.6%,Eastern Standard Time,87,3.6,42.00%,66,N/A,N/A,19.5%,0.00,29,1,29
Upper Brookville,New York,1535,355,New York-Newark-Jersey City,19124359,84,39,45,47,124,169,24,61.6,42.5,11,4,12,48,66.50%,$208750,0.9%,N/A,N/A,$1924300,N/A,N/A,46,79.50%,2%,15%,8%,64,35 mins,3.50%,N/A,3.10%,Nassau County,51.30%,45.10%,14.61%,N/A,83.96%,6.10%,26.6%,Eastern Standard Time,87,3.6,33.40%,3,N/A,N/A,25.3%,0.00,28,1,23
Upper Nyack,New York,2204,1804,New York-Newark-Jersey City,19124359,81,34,47,50,120,200,28,60.2,40.8,7,5,14,46,66.41%,$104010,0.5%,$2299,840,$551900,N/A,N/A,63,84.00%,6%,17%,2%,66,33 mins,3.70%,N/A,9.90%,Rockland County,51.30%,45.10%,1.95%,6.76%,84.57%,5.40%,8.7%,Eastern Standard Time,87,3.8,44.90%,23,N/A,N/A,24.1%,0.00,25,1,51
Vails Gate,New York,3309,3210,New York-Newark-Jersey City,19124359,84,35,49,47,119,192,37,59.2,39.7,6,11,28,40,18.69%,$40697,3.2%,$1527,890,$186700,N/A,N/A,45,43.10%,10%,11%,-3%,57,29 mins,3.90%,N/A,5.90%,Orange County,44.90%,50.40%,5.38%,22.76%,60.41%,21.00%,24.3%,Eastern Standard Time,87,3.6,58.60%,68,N/A,49,26.9%,0.00,20,1,24
Valhalla,New York,3304,4015,New York-Newark-Jersey City,19124359,81,34,47,50,119,200,30,60.6,41.1,7,9,22,43,47.14%,$106413,3.6%,N/A,N/A,$594200,N/A,N/A,63,71.10%,2%,15%,6%,55,31 mins,3.90%,N/A,7.20%,Westchester County,64.90%,31.20%,4.24%,8.31%,81.31%,19.60%,25.5%,Eastern Standard Time,87,3.6,45.90%,56,N/A,N/A,29.2%,98.01,25,1,42
Valley Cottage,New York,10230,2359,New York-Newark-Jersey City,19124359,81,34,47,50,119,200,28,60.2,40.8,7,8,21,45,49.29%,$100188,1.9%,N/A,N/A,$450000,1730,$260,46,79.80%,6%,17%,2%,59,32 mins,3.70%,N/A,8.30%,Rockland County,51.30%,45.10%,8.94%,9.03%,71.57%,18.90%,20.3%,Eastern Standard Time,87,3.8,42.90%,16,N/A,23,21.4%,1.06,24,1,51
Valley Stream,New York,37843,10878,New York-Newark-Jersey City,19124359,83,39,44,46,128,170,23,61.6,42.5,11,13,26,40,39.45%,$88145,3.3%,$2246,902,$595000,1444,$412,68,78.90%,8%,27%,18%,48,42 mins,4.00%,N/A,2.30%,Nassau County,51.30%,45.10%,14.43%,26.94%,39.45%,25.20%,34.8%,Eastern Standard Time,87,3.6,46.60%,66,51,51,24.9%,2.92,33,1,22
Verplanck,New York,1462,2302,New York-Newark-Jersey City,19124359,81,33,48,50,116,200,31,60.7,41.4,6,7,19,36,31.15%,$57566,5.2%,N/A,N/A,$331300,N/A,N/A,66,46.50%,4%,16%,6%,68,34 mins,3.90%,N/A,151.60%,Westchester County,64.90%,31.20%,N/A,2.25%,88.41%,20.20%,9.7%,Eastern Standard Time,87,3.6,52.70%,16,N/A,N/A,23.3%,0.00,25,1,50
Village of the Branch,New York,1927,2035,New York-Newark-Jersey City,19124359,83,39,44,47,111,205,28,61.6,42.3,N/A,5,13,40,55.97%,$124063,0%,$2738,1065,$552600,N/A,N/A,50,79.00%,6%,21%,10%,61,36 mins,3.80%,N/A,7.10%,Suffolk County,44.60%,51.50%,4.33%,1.74%,92.96%,3.10%,6.4%,Eastern Standard Time,87,3.7,36.90%,70,N/A,54,21.9%,0.00,30,1,4
Viola,New York,6331,2270,New York-Newark-Jersey City,19124359,81,33,48,51,121,200,32,60.2,40.8,N/A,10,25,26,45.67%,$64063,10.6%,$1604,860,$663000,N/A,N/A,38,42.60%,6%,17%,2%,63,31 mins,3.70%,N/A,-10.20%,Rockland County,51.30%,45.10%,1.32%,4.71%,90.49%,4.70%,13.2%,Eastern Standard Time,87,3.8,51.30%,17,N/A,N/A,26.5%,0.00,24,1,57
Wading River,New York,8367,855,New York-Newark-Jersey City,19124359,82,38,44,47,109,210,28,61.8,42.5,12,7,17,40,49.46%,$109164,6.1%,N/A,N/A,$434200,N/A,N/A,40,74.60%,8%,18%,6%,79,30 mins,3.80%,N/A,2.60%,Suffolk County,44.60%,51.50%,N/A,1.91%,96.28%,6.00%,6.6%,Eastern Standard Time,87,3.7,33.90%,38,N/A,29,22.9%,3.80,34,0,3
Wainscott,New York,498,74,New York-Newark-Jersey City,19124359,80,38,42,48,113,206,26,61.4,42.2,14,8,21,48,N/A,$68523,7.6%,N/A,N/A,$4009200,N/A,N/A,35,13.70%,8%,47%,58%,89,32 mins,3.80%,N/A,14.20%,Suffolk County,44.60%,51.50%,2.01%,6.59%,89.97%,20.90%,14.3%,Eastern Standard Time,87,3.7,53.90%,8,N/A,N/A,27.2%,0.00,39,0,2
Walden,New York,6781,3446,New York-Newark-Jersey City,19124359,84,34,50,46,114,194,41,59.2,39.7,5,9,22,35,24.73%,$64924,8.8%,$1033,563,$200100,N/A,N/A,63,61.80%,11%,12%,-1%,60,30 mins,3.90%,N/A,-2.00%,Orange County,44.90%,50.40%,N/A,15.66%,78.60%,15.80%,5%,Eastern Standard Time,87,3.6,51.80%,6,N/A,23,23.3%,4.32,19,1,11
Wallkill,New York,28540,460,New York-Newark-Jersey City,19124359,84,35,49,44,114,192,41,N/A,N/A,5,10,33,40,22.34%,$70446,0%,N/A,N/A,$251400,N/A,N/A,40,56.90%,9%,16%,1%,70,35 mins,3.90%,N/A,5.20%,Orange County,44.90%,50.40%,3.63%,19.27%,59.51%,23.50%,5.8%,Eastern Standard Time,87,3.6,47.40%,42,N/A,44,19.6%,0.00,20,1,12
Walton Park,New York,2386,1024,New York-Newark-Jersey City,19124359,84,35,49,47,117,192,37,59.2,39.7,N/A,5,14,38,35.00%,$129400,1.7%,$1575,774,$292800,N/A,N/A,54,82.00%,7%,16%,2%,76,37 mins,3.90%,N/A,-6.30%,Orange County,44.90%,50.40%,3.30%,2.85%,81.15%,6.70%,11%,Eastern Standard Time,87,3.6,50.60%,20,N/A,N/A,21.5%,0.00,22,1,36
Wantagh,New York,18525,4837,New York-Newark-Jersey City,19124359,82,38,44,45,124,174,23,61.6,42.5,11,7,17,42,50.49%,$127953,1.6%,N/A,N/A,$494900,N/A,N/A,62,91.70%,8%,23%,14%,56,35 mins,3.50%,N/A,3.00%,Nassau County,51.30%,45.10%,1.36%,N/A,96.14%,6.50%,5.5%,Eastern Standard Time,87,3.6,39.20%,49,28,47,23.3%,0.55,34,1,16
Wappinger,New York,26906,995,New York-Newark-Jersey City,19124359,84,35,49,47,120,167,36,N/A,N/A,6,14,29,40,31.59%,$77474,N/A,$1664,998,$350000,1822,$192,48,62.60%,8%,18%,1%,68,36 mins,3.30%,N/A,-0.60%,Dutchess County,47.50%,47.20%,5.29%,6.80%,78.87%,15.50%,N/A,Eastern Standard Time,87,3.6,46.60%,9,N/A,33,N/A,0.00,22,1,10
Wappingers Falls,New York,5416,4831,New York-Newark-Jersey City,19124359,84,35,49,47,120,168,36,58.6,38.9,6,7,22,34,18.02%,$54206,10.4%,$1664,998,$241500,N/A,N/A,58,28.20%,6%,17%,1%,61,32 mins,3.60%,N/A,-1.10%,Dutchess County,47.50%,47.20%,5.12%,6.21%,67.71%,28.10%,19.6%,Eastern Standard Time,87,3.6,58.00%,74,N/A,54,18.8%,22.42,20,1,10
Warwick,New York,31305,309,New York-Newark-Jersey City,19124359,83,35,48,48,118,192,38,N/A,N/A,6,10,14,45,38.21%,$82196,1.4%,$1440,1057,$326600,N/A,N/A,49,67.90%,10%,21%,5%,76,40 mins,3.90%,N/A,-2.40%,Orange County,44.90%,50.40%,1.45%,2.94%,89.44%,11.00%,5.6%,Eastern Standard Time,87,3.6,43.40%,40,N/A,27,21.5%,0.00,22,1,37
Washington,New York,4695,81,New York-Newark-Jersey City,19124359,82,34,48,49,127,167,51,N/A,N/A,6,9,23,48,39.93%,$75684,N/A,N/A,N/A,$389200,N/A,N/A,57,54.60%,10%,12%,0%,81,31 mins,3.60%,N/A,-1.50%,Dutchess County,47.50%,47.20%,2.57%,4.41%,86.74%,7.20%,N/A,Eastern Standard Time,87,3.6,46.40%,0,N/A,7,N/A,0.00,23,1,5
Washington Heights,New York,2447,1644,New York-Newark-Jersey City,19124359,84,35,49,44,115,193,41,59.2,39.7,N/A,7,17,31,24.86%,$77772,4.2%,$1579,905,$211000,N/A,N/A,53,59.30%,8%,17%,0%,65,33 mins,3.90%,N/A,177.80%,Orange County,44.90%,50.40%,8.31%,13.77%,40.71%,40.60%,20.7%,Eastern Standard Time,87,3.6,55.00%,99,97,77,17.6%,0.00,20,1,17
Washingtonville,New York,5774,2275,New York-Newark-Jersey City,19124359,84,34,50,47,118,192,39,59.2,39.7,6,9,16,41,30.47%,$72668,2.3%,N/A,N/A,$276900,N/A,N/A,35,70.50%,9%,16%,1%,71,39 mins,3.90%,N/A,-2.90%,Orange County,44.90%,50.40%,1.88%,9.94%,75.13%,24.20%,10.1%,Eastern Standard Time,87,3.6,48.80%,65,N/A,48,21.7%,6.78,21,1,27
Water Mill,New York,2196,208,New York-Newark-Jersey City,19124359,81,38,43,48,113,208,27,61.6,42.3,14,6,15,53,N/A,$119034,0%,N/A,N/A,$3413800,N/A,N/A,34,31.20%,2%,27%,22%,89,23 mins,3.80%,N/A,43.90%,Suffolk County,44.60%,51.50%,3.31%,N/A,91.78%,12.20%,24.4%,Eastern Standard Time,87,3.7,36.00%,21,N/A,41,19.3%,0.00,40,0,2
Wawayanda,New York,7288,210,New York-Newark-Jersey City,19124359,83,35,48,45,116,192,41,N/A,N/A,N/A,9,23,40,37.28%,$94406,N/A,N/A,N/A,$275400,N/A,N/A,43,68.60%,10%,20%,3%,78,29 mins,3.90%,N/A,2.00%,Orange County,44.90%,50.40%,2.19%,9.40%,78.71%,11.60%,N/A,Eastern Standard Time,87,3.6,50.00%,9,N/A,N/A,N/A,0.00,22,1,26
Wesley Hills,New York,5890,1757,New York-Newark-Jersey City,19124359,81,34,47,51,118,200,31,60.2,40.8,7,6,15,30,68.91%,$103014,6.4%,$1604,860,$789000,2797,$282,50,93.10%,7%,16%,2%,66,35 mins,3.70%,N/A,8.00%,Rockland County,51.30%,45.10%,2.43%,N/A,95.79%,2.10%,13.5%,Eastern Standard Time,87,3.8,30.50%,40,N/A,N/A,29.1%,0.00,25,1,N/A
West Babylon,New York,43168,5549,New York-Newark-Jersey City,19124359,82,38,44,45,124,209,23,61.6,42.3,11,14,27,41,27.66%,$84066,3.4%,$2105,818,$489000,1746,$280,55,71.90%,6%,20%,10%,64,32 mins,3.80%,N/A,-3.10%,Suffolk County,44.60%,51.50%,3.44%,12.07%,76.78%,18.30%,15.3%,Eastern Standard Time,87,3.7,48.20%,46,N/A,44,25.4%,0.00,33,1,5
West Bay Shore,New York,4745,2170,New York-Newark-Jersey City,19124359,82,38,44,46,113,206,26,61.6,42.3,11,6,16,42,47.24%,$101136,0%,$1989,743,$441800,N/A,N/A,55,93.30%,6%,20%,9%,69,35 mins,3.80%,N/A,7.60%,Suffolk County,44.60%,51.50%,3.17%,N/A,87.75%,17.40%,9.9%,Eastern Standard Time,87,3.7,36.70%,17,N/A,29,22.6%,0.00,34,1,3
West Hampton Dunes,New York,62,188,New York-Newark-Jersey City,19124359,82,38,44,47,112,207,29,61.6,42.3,N/A,4,12,65,N/A,$153125,0%,N/A,N/A,$2227200,N/A,N/A,24,10.90%,6%,21%,9%,85,32 mins,3.80%,N/A,44.20%,Suffolk County,44.60%,51.50%,N/A,2.94%,92.65%,6.50%,10.1%,Eastern Standard Time,87,3.7,3.60%,3,N/A,22,32.0%,0.00,37,0,1
West Haverstraw,New York,10353,6807,New York-Newark-Jersey City,19124359,81,34,47,50,118,200,30,60.2,40.8,7,11,29,33,18.03%,$82320,10.8%,N/A,N/A,$307000,1300,$236,52,60.20%,9%,17%,-3%,61,28 mins,3.70%,N/A,2.70%,Rockland County,51.30%,45.10%,4.15%,18.10%,43.66%,50.00%,30.3%,Eastern Standard Time,87,3.8,52.50%,64,N/A,N/A,27.1%,0.00,25,1,57
West Hempstead,New York,19841,7470,New York-Newark-Jersey City,19124359,83,39,44,46,128,171,23,61.6,42.5,11,8,21,40,40.18%,$96879,3.8%,$2921,1080,$517500,N/A,N/A,65,84.60%,10%,31%,18%,48,34 mins,3.50%,N/A,7.60%,Nassau County,51.30%,45.10%,6.28%,11.34%,69.25%,20.30%,22.1%,Eastern Standard Time,87,3.6,48.30%,65,42,53,23.4%,0.54,32,1,23
West Hills,New York,5349,1086,New York-Newark-Jersey City,19124359,83,38,45,46,114,205,24,61.6,42.3,11,6,15,48,62.49%,$112015,0.8%,N/A,N/A,$637300,N/A,N/A,58,84.80%,7%,20%,10%,66,37 mins,3.80%,N/A,0.20%,Suffolk County,44.60%,51.50%,5.72%,1.25%,89.42%,7.90%,8%,Eastern Standard Time,87,3.7,35.50%,5,12,26,23.7%,0.00,32,1,18
West Islip,New York,27117,4302,New York-Newark-Jersey City,19124359,82,38,44,45,113,208,27,61.6,42.3,11,12,23,42,38.80%,$104740,3.9%,N/A,N/A,$401300,N/A,N/A,59,93.60%,6%,20%,10%,66,31 mins,3.80%,N/A,-5.50%,Suffolk County,44.60%,51.50%,1.63%,N/A,96.45%,7.70%,5.6%,Eastern Standard Time,87,3.7,44.80%,33,N/A,39,26.5%,1.07,33,1,4
West Nyack,New York,3947,1348,New York-Newark-Jersey City,19124359,81,34,47,50,123,200,25,60.2,40.8,7,7,18,47,N/A,$106250,3.3%,N/A,N/A,$589900,2160,$273,52,96.00%,6%,16%,2%,60,30 mins,3.70%,N/A,19.90%,Rockland County,51.30%,45.10%,6.95%,N/A,83.00%,13.40%,11.1%,Eastern Standard Time,87,3.8,40.70%,58,N/A,42,23.8%,6.38,24,1,52
West Point,New York,6536,335,New York-Newark-Jersey City,19124359,82,34,48,51,120,190,39,59.6,40.1,6,8,21,21,76.82%,$96458,1%,N/A,N/A,$345200,N/A,N/A,44,0.50%,9%,18%,1%,75,33 mins,3.90%,N/A,-30.80%,Orange County,44.90%,50.40%,5.13%,7.05%,76.64%,10.30%,4.8%,Eastern Standard Time,87,3.6,73.30%,40,N/A,19,N/A,0.00,24,1,38
West Sayville,New York,4824,2514,New York-Newark-Jersey City,19124359,83,39,44,48,111,205,28,61.6,42.3,11,8,20,45,38.97%,$98776,5.3%,$2164,838,$393900,N/A,N/A,61,72.80%,6%,20%,9%,73,35 mins,3.80%,N/A,-7.50%,Suffolk County,44.60%,51.50%,1.56%,N/A,94.67%,4.60%,3.2%,Eastern Standard Time,87,3.7,44.30%,54,N/A,44,21.6%,0.00,34,0,0
Westbury,New York,15396,6568,New York-Newark-Jersey City,19124359,83,39,44,44,124,170,23,61.6,42.5,11,9,24,38,40.24%,$85086,4.6%,$3492,959,$625000,1640,$381,62,69.10%,8%,30%,17%,53,33 mins,3.50%,N/A,3.30%,Nassau County,51.30%,45.10%,9.48%,22.51%,49.64%,27.50%,36.9%,Eastern Standard Time,87,3.6,47.90%,84,N/A,N/A,26.3%,8.61,31,1,23
Westhampton,New York,2672,211,New York-Newark-Jersey City,19124359,82,38,44,47,112,203,29,61.6,42.3,13,7,18,51,43.24%,$91576,4.8%,N/A,N/A,$871400,N/A,N/A,37,36.10%,9%,23%,16%,85,25 mins,3.80%,N/A,-22.30%,Suffolk County,44.60%,51.50%,1.49%,5.45%,90.96%,11.90%,13.3%,Eastern Standard Time,87,3.7,43.30%,16,N/A,N/A,22.6%,0.00,37,0,1
Westhampton Beach,New York,1799,614,New York-Newark-Jersey City,19124359,82,38,44,47,112,209,29,61.6,42.3,13,10,33,47,55.14%,$81188,3%,N/A,N/A,$707100,N/A,N/A,47,23.90%,6%,20%,9%,82,35 mins,3.80%,N/A,-11.00%,Suffolk County,44.60%,51.50%,1.51%,2.68%,91.51%,11.00%,14.6%,Eastern Standard Time,87,3.7,44.70%,56,N/A,47,16.7%,0.00,37,0,1
Wheatley Heights,New York,5038,3831,New York-Newark-Jersey City,19124359,82,38,44,45,114,210,23,61.6,42.3,11,8,21,36,37.31%,$108068,1%,$1672,576,$409100,N/A,N/A,51,79.40%,6%,21%,9%,65,34 mins,3.80%,N/A,-18.70%,Suffolk County,44.60%,51.50%,4.82%,57.71%,27.94%,14.30%,22.2%,Eastern Standard Time,87,3.7,50.40%,18,N/A,24,25.1%,0.00,32,1,12
White Plains,New York,58404,5964,New York-Newark-Jersey City,19124359,81,34,47,51,121,200,30,60.8,41.3,7,10,28,38,49.51%,$81743,6.9%,$2697,770,$567500,1694,$335,59,47.80%,5%,15%,8%,33,27 mins,3.10%,N/A,4.50%,Westchester County,64.90%,31.20%,8.02%,11.85%,59.95%,33.20%,30.5%,Eastern Standard Time,87,3.6,50.10%,62,51,40,22.1%,5.95,27,1,40
Williston Park,New York,7334,11716,New York-Newark-Jersey City,19124359,83,39,44,46,124,168,23,61.6,42.5,11,8,20,42,49.06%,$101921,1.8%,$1758,640,$629700,N/A,N/A,78,77.30%,8%,26%,24%,42,33 mins,3.50%,N/A,1.30%,Nassau County,51.30%,45.10%,13.12%,1.91%,78.00%,8.60%,16.4%,Eastern Standard Time,87,3.6,42.60%,82,N/A,N/A,22.7%,1.38,30,1,27
Woodbury,New York,11628,322,New York-Newark-Jersey City,19124359,84,34,50,47,118,192,37,N/A,N/A,11,7,65,39,42.53%,$120000,2.2%,$3185,928,$330000,N/A,N/A,36,75.60%,12%,21%,7%,70,40 mins,3.90%,N/A,4.80%,Orange County,44.90%,50.40%,6.94%,10.17%,75.52%,19.10%,18.4%,Eastern Standard Time,87,3.6,40.50%,10,N/A,4,22.6%,0.00,22,1,45
Woodmere,New York,17376,6727,New York-Newark-Jersey City,19124359,83,39,44,46,128,174,23,61.6,42.5,11,7,18,34,66.16%,$127265,2.3%,$2623,843,$770900,N/A,N/A,60,83.60%,6%,25%,20%,51,40 mins,3.50%,N/A,-0.50%,Nassau County,51.30%,45.10%,1.48%,5.43%,90.23%,7.60%,12.8%,Eastern Standard Time,87,3.6,35.40%,46,N/A,45,21.4%,0.00,33,1,20
Woodsburgh,New York,793,2332,New York-Newark-Jersey City,19124359,83,39,44,46,128,173,23,61.6,42.5,11,4,11,45,N/A,$153333,3.8%,N/A,N/A,$1116800,N/A,N/A,69,93.10%,7%,24%,16%,62,33 mins,3.50%,N/A,6.40%,Nassau County,51.30%,45.10%,1.86%,N/A,92.57%,1.50%,7.9%,Eastern Standard Time,87,3.6,25.60%,43,N/A,N/A,20.3%,0.00,34,1,20
Wyandanch,New York,11315,2537,New York-Newark-Jersey City,19124359,82,38,44,45,114,206,23,61.6,42.3,11,14,36,32,15.94%,$60673,17.3%,$1672,576,$295500,N/A,N/A,50,50.20%,6%,15%,2%,64,25 mins,3.80%,N/A,3.50%,Suffolk County,44.60%,51.50%,N/A,60.11%,19.99%,34.10%,24%,Eastern Standard Time,87,3.7,65.80%,73,N/A,50,26.7%,16.29,32,1,14
